game_id,season,game_type,game_date,start_time_utc,eastern_utc_offset,game_state,venue,home_abbrev,away_abbrev,home_score,away_score,winner_abbrev,loser_abbrev,goal_diff
2024020289,20242025,2,2024-11-18,2024-11-19T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,COL,2.0,3.0,COL,PHI,1.0
2024020290,20242025,2,2024-11-18,2024-11-19T00:30:00Z,-05:00,OFF,Centre Bell,MTL,EDM,3.0,0.0,MTL,EDM,3.0
2024020291,20242025,2,2024-11-18,2024-11-19T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,ANA,2.0,4.0,ANA,DAL,2.0
2024020292,20242025,2,2024-11-18,2024-11-19T02:00:00Z,-05:00,OFF,Delta Center,UTA,WSH,2.0,6.0,WSH,UTA,4.0
2024020293,20242025,2,2024-11-18,2024-11-19T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,DET,5.0,4.0,SJS,DET,1.0
2024020294,20242025,2,2024-11-19,2024-11-20T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,EDM,2.0,5.0,EDM,OTT,3.0
2024020295,20242025,2,2024-11-19,2024-11-20T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,TBL,2.0,3.0,TBL,PIT,1.0
2024020296,20242025,2,2024-11-19,2024-11-20T01:00:00Z,-05:00,OFF,Enterprise Center,STL,MIN,2.0,4.0,MIN,STL,2.0
2024020297,20242025,2,2024-11-19,2024-11-20T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,FLA,6.0,3.0,WPG,FLA,3.0
2024020298,20242025,2,2024-11-19,2024-11-20T01:30:00Z,-05:00,OFF,United Center,CHI,ANA,2.0,3.0,ANA,CHI,1.0
2024020299,20242025,2,2024-11-19,2024-11-20T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,NYI,2.0,1.0,CGY,NYI,1.0
2024020300,20242025,2,2024-11-19,2024-11-20T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,NYR,3.0,4.0,NYR,VAN,1.0
2024020301,20242025,2,2024-11-20,2024-11-21T00:30:00Z,-05:00,OFF,Scotiabank Arena,TOR,VGK,3.0,0.0,TOR,VGK,3.0
2024020302,20242025,2,2024-11-20,2024-11-21T00:30:00Z,-05:00,OFF,Wells Fargo Center,PHI,CAR,1.0,4.0,CAR,PHI,3.0
2024020303,20242025,2,2024-11-20,2024-11-21T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,SJS,5.0,2.0,DAL,SJS,3.0
2024020304,20242025,2,2024-11-20,2024-11-21T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,NSH,3.0,0.0,SEA,NSH,3.0
2024020305,20242025,2,2024-11-20,2024-11-21T03:30:00Z,-05:00,OFF,Crypto.com Arena,LAK,BUF,0.0,1.0,BUF,LAK,1.0
2024020306,20242025,2,2024-11-21,2024-11-22T00:00:00Z,-05:00,OFF,TD Garden,BOS,UTA,1.0,0.0,BOS,UTA,1.0
2024020307,20242025,2,2024-11-21,2024-11-22T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,VGK,2.0,3.0,VGK,OTT,1.0
2024020308,20242025,2,2024-11-21,2024-11-22T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,NYI,2.0,1.0,DET,NYI,1.0
2024020309,20242025,2,2024-11-21,2024-11-22T00:00:00Z,-05:00,OFF,Prudential Center,NJD,CAR,4.0,2.0,NJD,CAR,2.0
2024020310,20242025,2,2024-11-21,2024-11-22T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,COL,1.0,2.0,COL,WSH,1.0
2024020311,20242025,2,2024-11-21,2024-11-22T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,TBL,7.0,6.0,CBJ,TBL,1.0
2024020312,20242025,2,2024-11-21,2024-11-22T01:00:00Z,-05:00,OFF,Enterprise Center,STL,SJS,3.0,2.0,STL,SJS,1.0
2024020313,20242025,2,2024-11-21,2024-11-22T01:30:00Z,-05:00,OFF,United Center,CHI,FLA,3.0,1.0,CHI,FLA,2.0
2024020314,20242025,2,2024-11-21,2024-11-22T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,NYR,3.0,2.0,CGY,NYR,1.0
2024020315,20242025,2,2024-11-21,2024-11-22T02:00:00Z,-05:00,OFF,Rogers Place,EDM,MIN,3.0,5.0,MIN,EDM,2.0
2024020316,20242025,2,2024-11-22,2024-11-23T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,WPG,1.0,4.0,WPG,PIT,3.0
2024020317,20242025,2,2024-11-22,2024-11-23T03:00:00Z,-05:00,OFF,Honda Center,ANA,BUF,2.0,3.0,BUF,ANA,1.0
2024020318,20242025,2,2024-11-23,2024-11-23T18:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,CHI,3.0,2.0,PHI,CHI,1.0
2024020319,20242025,2,2024-11-23,2024-11-23T21:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,MIN,4.0,3.0,CGY,MIN,1.0
2024020320,20242025,2,2024-11-23,2024-11-23T21:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,SEA,2.0,1.0,LAK,SEA,1.0
2024020321,20242025,2,2024-11-23,2024-11-23T23:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,COL,4.0,7.0,COL,FLA,3.0
2024020322,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,Centre Bell,MTL,VGK,2.0,6.0,VGK,MTL,4.0
2024020323,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,VAN,3.0,4.0,VAN,OTT,1.0
2024020324,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,BOS,1.0,2.0,BOS,DET,1.0
2024020325,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,DAL,2.0,4.0,DAL,TBL,2.0
2024020326,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,UTA,1.0,6.0,UTA,PIT,5.0
2024020327,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,NJD,2.0,3.0,NJD,WSH,1.0
2024020328,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,CAR,5.0,4.0,CBJ,CAR,1.0
2024020329,20242025,2,2024-11-23,2024-11-24T00:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,WPG,4.0,1.0,NSH,WPG,3.0
2024020330,20242025,2,2024-11-23,2024-11-24T00:30:00Z,-05:00,OFF,UBS Arena,NYI,STL,3.0,1.0,NYI,STL,2.0
2024020331,20242025,2,2024-11-23,2024-11-24T01:00:00Z,-05:00,OFF,SAP Center at San Jose,SJS,BUF,2.0,4.0,BUF,SJS,2.0
2024020332,20242025,2,2024-11-23,2024-11-24T03:00:00Z,-05:00,OFF,Rogers Place,EDM,NYR,6.0,2.0,EDM,NYR,4.0
2024020333,20242025,2,2024-11-24,2024-11-25T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,UTA,3.0,2.0,TOR,UTA,1.0
2024020334,20242025,2,2024-11-25,2024-11-26T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,COL,8.0,2.0,TBL,COL,6.0
2024020335,20242025,2,2024-11-25,2024-11-26T00:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,WSH,1.0,4.0,WSH,FLA,3.0
2024020336,20242025,2,2024-11-25,2024-11-26T00:00:00Z,-05:00,OFF,Prudential Center,NJD,NSH,5.0,2.0,NJD,NSH,3.0
2024020337,20242025,2,2024-11-25,2024-11-26T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,STL,2.0,5.0,STL,NYR,3.0
2024020338,20242025,2,2024-11-25,2024-11-26T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,VGK,4.0,5.0,VGK,PHI,1.0
2024020339,20242025,2,2024-11-25,2024-11-26T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,DAL,6.0,4.0,CAR,DAL,2.0
2024020340,20242025,2,2024-11-25,2024-11-26T00:30:00Z,-05:00,OFF,Canadian Tire Centre,OTT,CGY,4.0,3.0,OTT,CGY,1.0
2024020341,20242025,2,2024-11-25,2024-11-26T00:30:00Z,-05:00,OFF,UBS Arena,NYI,DET,2.0,4.0,DET,NYI,2.0
2024020342,20242025,2,2024-11-25,2024-11-26T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,WPG,1.0,4.0,WPG,MIN,3.0
2024020343,20242025,2,2024-11-25,2024-11-26T03:00:00Z,-05:00,OFF,Honda Center,ANA,SEA,2.0,3.0,SEA,ANA,1.0
2024020344,20242025,2,2024-11-25,2024-11-26T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,LAK,7.0,2.0,SJS,LAK,5.0
2024020345,20242025,2,2024-11-26,2024-11-27T00:00:00Z,-05:00,OFF,TD Garden,BOS,VAN,0.0,2.0,VAN,BOS,2.0
2024020346,20242025,2,2024-11-26,2024-11-27T00:00:00Z,-05:00,OFF,Centre Bell,MTL,UTA,2.0,3.0,UTA,MTL,1.0
2024020347,20242025,2,2024-11-27,2024-11-28T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,MIN,0.0,1.0,MIN,BUF,1.0
2024020348,20242025,2,2024-11-27,2024-11-28T00:00:00Z,-05:00,OFF,Prudential Center,NJD,STL,0.0,3.0,STL,NJD,3.0
2024020349,20242025,2,2024-11-27,2024-11-28T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,NYR,4.0,3.0,CAR,NYR,1.0
2024020350,20242025,2,2024-11-27,2024-11-28T00:30:00Z,-05:00,OFF,Little Caesars Arena,DET,CGY,2.0,1.0,DET,CGY,1.0
2024020351,20242025,2,2024-11-27,2024-11-28T00:30:00Z,-05:00,OFF,Amalie Arena,TBL,WSH,4.0,5.0,WSH,TBL,1.0
2024020352,20242025,2,2024-11-27,2024-11-28T00:30:00Z,-05:00,OFF,Amerant Bank Arena,FLA,TOR,5.0,1.0,FLA,TOR,4.0
2024020353,20242025,2,2024-11-27,2024-11-28T00:30:00Z,-05:00,OFF,UBS Arena,NYI,BOS,3.0,6.0,BOS,NYI,3.0
2024020354,20242025,2,2024-11-27,2024-11-28T00:30:00Z,-05:00,OFF,PPG Paints Arena,PIT,VAN,5.0,4.0,PIT,VAN,1.0
2024020355,20242025,2,2024-11-27,2024-11-28T00:30:00Z,-05:00,OFF,Nationwide Arena,CBJ,MTL,3.0,4.0,MTL,CBJ,1.0
2024020356,20242025,2,2024-11-27,2024-11-28T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,PHI,2.0,3.0,PHI,NSH,1.0
2024020357,20242025,2,2024-11-27,2024-11-28T01:30:00Z,-05:00,OFF,United Center,CHI,DAL,6.0,2.0,CHI,DAL,4.0
2024020358,20242025,2,2024-11-27,2024-11-28T03:00:00Z,-05:00,OFF,Ball Arena,COL,VGK,2.0,1.0,COL,VGK,1.0
2024020359,20242025,2,2024-11-27,2024-11-28T03:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,WPG,4.0,1.0,LAK,WPG,3.0
2024020360,20242025,2,2024-11-27,2024-11-28T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,ANA,2.0,5.0,ANA,SEA,3.0
2024020361,20242025,2,2024-11-27,2024-11-28T03:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,OTT,3.0,4.0,OTT,SJS,1.0
2024020362,20242025,2,2024-11-29,2024-11-29T18:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,NYR,3.0,1.0,PHI,NYR,2.0
2024020363,20242025,2,2024-11-29,2024-11-29T19:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,CHI,3.0,2.0,MIN,CHI,1.0
2024020364,20242025,2,2024-11-29,2024-11-29T20:00:00Z,-05:00,OFF,KeyBank Center,BUF,VAN,3.0,4.0,VAN,BUF,1.0
2024020365,20242025,2,2024-11-29,2024-11-29T20:00:00Z,-05:00,OFF,Little Caesars Arena,DET,NJD,4.0,5.0,NJD,DET,1.0
2024020366,20242025,2,2024-11-29,2024-11-29T20:00:00Z,-05:00,OFF,Capital One Arena,WSH,NYI,5.0,4.0,WSH,NYI,1.0
2024020367,20242025,2,2024-11-29,2024-11-29T20:00:00Z,-05:00,OFF,Lenovo Center,CAR,FLA,3.0,6.0,FLA,CAR,3.0
2024020368,20242025,2,2024-11-29,2024-11-29T20:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,CGY,5.0,2.0,CBJ,CGY,3.0
2024020369,20242025,2,2024-11-29,2024-11-29T20:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,TBL,2.0,3.0,TBL,NSH,1.0
2024020370,20242025,2,2024-11-29,2024-11-29T20:30:00Z,-05:00,OFF,Honda Center,ANA,LAK,1.0,2.0,LAK,ANA,1.0
2024020371,20242025,2,2024-11-29,2024-11-29T20:30:00Z,-05:00,OFF,SAP Center at San Jose,SJS,SEA,8.0,5.0,SJS,SEA,3.0
2024020372,20242025,2,2024-11-29,2024-11-29T23:30:00Z,-05:00,OFF,TD Garden,BOS,PIT,1.0,2.0,PIT,BOS,1.0
2024020373,20242025,2,2024-11-29,2024-11-30T02:00:00Z,-05:00,OFF,American Airlines Center,DAL,COL,5.0,3.0,DAL,COL,2.0
2024020374,20242025,2,2024-11-29,2024-11-30T01:30:00Z,-05:00,OFF,T-Mobile Arena,VGK,WPG,4.0,3.0,VGK,WPG,1.0
2024020375,20242025,2,2024-11-29,2024-11-30T02:00:00Z,-05:00,OFF,Delta Center,UTA,EDM,3.0,4.0,EDM,UTA,1.0
2024020376,20242025,2,2024-11-30,2024-11-30T18:00:00Z,-05:00,OFF,Madison Square Garden,NYR,MTL,4.0,3.0,NYR,MTL,1.0
2024020377,20242025,2,2024-11-30,2024-11-30T21:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,CAR,6.0,0.0,FLA,CAR,6.0
2024020378,20242025,2,2024-11-30,2024-12-01T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,TOR,3.0,5.0,TOR,TBL,2.0
2024020379,20242025,2,2024-11-30,2024-12-01T00:00:00Z,-05:00,OFF,Prudential Center,NJD,WSH,5.0,6.0,WSH,NJD,1.0
2024020380,20242025,2,2024-11-30,2024-12-01T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,CGY,6.0,2.0,PIT,CGY,4.0
2024020381,20242025,2,2024-11-30,2024-12-01T00:00:00Z,-05:00,OFF,Enterprise Center,STL,PHI,2.0,3.0,PHI,STL,1.0
2024020382,20242025,2,2024-11-30,2024-12-01T00:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,OTT,5.0,2.0,LAK,OTT,3.0
2024020383,20242025,2,2024-11-30,2024-12-01T00:30:00Z,-05:00,OFF,UBS Arena,NYI,BUF,3.0,0.0,NYI,BUF,3.0
2024020384,20242025,2,2024-11-30,2024-12-01T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,NSH,3.0,2.0,MIN,NSH,1.0
2024020385,20242025,2,2024-11-30,2024-12-01T03:00:00Z,-05:00,OFF,Ball Arena,COL,EDM,1.0,4.0,EDM,COL,3.0
2024020386,20242025,2,2024-11-30,2024-12-01T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,UTA,0.0,6.0,UTA,VGK,6.0
2024020387,20242025,2,2024-11-30,2024-12-01T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,SJS,2.0,4.0,SJS,SEA,2.0
2024020388,20242025,2,2024-12-01,2024-12-01T17:30:00Z,-05:00,OFF,Little Caesars Arena,DET,VAN,4.0,5.0,VAN,DET,1.0
2024020389,20242025,2,2024-12-01,2024-12-01T20:00:00Z,-05:00,OFF,TD Garden,BOS,MTL,6.0,3.0,BOS,MTL,3.0
2024020390,20242025,2,2024-12-01,2024-12-01T20:00:00Z,-05:00,OFF,United Center,CHI,CBJ,3.0,6.0,CBJ,CHI,3.0
2024020391,20242025,2,2024-12-01,2024-12-01T21:30:00Z,-05:00,OFF,American Airlines Center,DAL,WPG,3.0,1.0,DAL,WPG,2.0
2024020392,20242025,2,2024-12-01,2024-12-02T01:00:00Z,-05:00,OFF,Honda Center,ANA,OTT,4.0,3.0,ANA,OTT,1.0
2024020393,20242025,2,2024-12-02,2024-12-03T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,NJD,1.0,5.0,NJD,NYR,4.0
2024020394,20242025,2,2024-12-02,2024-12-03T00:30:00Z,-05:00,OFF,Scotiabank Arena,TOR,CHI,4.0,1.0,TOR,CHI,3.0
2024020395,20242025,2,2024-12-02,2024-12-03T02:00:00Z,-05:00,OFF,Delta Center,UTA,DAL,1.0,2.0,DAL,UTA,1.0
2024020396,20242025,2,2024-12-03,2024-12-04T00:00:00Z,-05:00,OFF,TD Garden,BOS,DET,3.0,2.0,BOS,DET,1.0
2024020397,20242025,2,2024-12-03,2024-12-04T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,COL,4.0,5.0,COL,BUF,1.0
2024020398,20242025,2,2024-12-03,2024-12-04T00:00:00Z,-05:00,OFF,Centre Bell,MTL,NYI,2.0,1.0,MTL,NYI,1.0
2024020399,20242025,2,2024-12-03,2024-12-04T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,FLA,5.0,4.0,PIT,FLA,1.0
2024020400,20242025,2,2024-12-03,2024-12-04T00:00:00Z,-05:00,OFF,Capital One Arena,WSH,SJS,1.0,2.0,SJS,WSH,1.0
2024020401,20242025,2,2024-12-03,2024-12-04T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,SEA,2.0,4.0,SEA,CAR,2.0
2024020402,20242025,2,2024-12-03,2024-12-04T01:00:00Z,-05:00,OFF,Xcel Energy Center,MIN,VAN,3.0,2.0,MIN,VAN,1.0
2024020403,20242025,2,2024-12-03,2024-12-04T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,STL,1.0,4.0,STL,WPG,3.0
2024020404,20242025,2,2024-12-03,2024-12-04T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,CBJ,3.0,0.0,CGY,CBJ,3.0
2024020405,20242025,2,2024-12-03,2024-12-04T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,EDM,1.0,0.0,VGK,EDM,1.0
2024020406,20242025,2,2024-12-04,2024-12-05T00:30:00Z,-05:00,OFF,Scotiabank Arena,TOR,NSH,3.0,2.0,TOR,NSH,1.0
2024020407,20242025,2,2024-12-04,2024-12-05T00:30:00Z,-05:00,OFF,United Center,CHI,BOS,2.0,4.0,BOS,CHI,2.0
2024020408,20242025,2,2024-12-04,2024-12-05T03:00:00Z,-05:00,OFF,Honda Center,ANA,VGK,1.0,4.0,VGK,ANA,3.0
2024020409,20242025,2,2024-12-04,2024-12-05T03:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,DAL,3.0,2.0,LAK,DAL,1.0
2024020410,20242025,2,2024-12-05,2024-12-06T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,WPG,2.0,3.0,WPG,BUF,1.0
2024020411,20242025,2,2024-12-05,2024-12-06T00:00:00Z,-05:00,OFF,Centre Bell,MTL,NSH,3.0,0.0,MTL,NSH,3.0
2024020412,20242025,2,2024-12-05,2024-12-06T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,DET,2.0,1.0,OTT,DET,1.0
2024020413,20242025,2,2024-12-05,2024-12-06T00:00:00Z,-05:00,OFF,Amalie Arena,TBL,SJS,8.0,1.0,TBL,SJS,7.0
2024020414,20242025,2,2024-12-05,2024-12-06T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,FLA,5.0,7.0,FLA,PHI,2.0
2024020415,20242025,2,2024-12-05,2024-12-06T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,COL,5.0,3.0,CAR,COL,2.0
2024020416,20242025,2,2024-12-05,2024-12-06T00:30:00Z,-05:00,OFF,UBS Arena,NYI,SEA,2.0,5.0,SEA,NYI,3.0
2024020417,20242025,2,2024-12-05,2024-12-06T02:00:00Z,-05:00,OFF,Scotiabank Saddledome,CGY,STL,3.0,4.0,STL,CGY,1.0
2024020418,20242025,2,2024-12-05,2024-12-06T02:00:00Z,-05:00,OFF,Rogers Place,EDM,CBJ,6.0,3.0,EDM,CBJ,3.0
2024020419,20242025,2,2024-12-06,2024-12-07T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,WSH,1.0,3.0,WSH,TOR,2.0
2024020420,20242025,2,2024-12-06,2024-12-07T00:00:00Z,-05:00,OFF,Prudential Center,NJD,SEA,3.0,2.0,NJD,SEA,1.0
2024020421,20242025,2,2024-12-06,2024-12-07T00:30:00Z,-05:00,OFF,Madison Square Garden,NYR,PIT,4.0,2.0,NYR,PIT,2.0
2024020422,20242025,2,2024-12-06,2024-12-07T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,CBJ,5.0,2.0,VAN,CBJ,3.0
2024020423,20242025,2,2024-12-06,2024-12-07T03:00:00Z,-05:00,OFF,T-Mobile Arena,VGK,DAL,3.0,2.0,VGK,DAL,1.0
2024020424,20242025,2,2024-12-06,2024-12-07T03:00:00Z,-05:00,OFF,Honda Center,ANA,MIN,1.0,5.0,MIN,ANA,4.0
2024020425,20242025,2,2024-12-07,2024-12-07T18:00:00Z,-05:00,OFF,TD Garden,BOS,PHI,4.0,3.0,BOS,PHI,1.0
2024020426,20242025,2,2024-12-07,2024-12-07T18:00:00Z,-05:00,OFF,KeyBank Center,BUF,UTA,2.0,5.0,UTA,BUF,3.0
2024020427,20242025,2,2024-12-07,2024-12-07T21:00:00Z,-05:00,OFF,United Center,CHI,WPG,2.0,4.0,WPG,CHI,2.0
2024020428,20242025,2,2024-12-07,2024-12-07T22:00:00Z,-05:00,OFF,UBS Arena,NYI,CAR,4.0,3.0,NYI,CAR,1.0
2024020429,20242025,2,2024-12-07,2024-12-07T23:00:00Z,-05:00,OFF,Amerant Bank Arena,FLA,SJS,3.0,1.0,FLA,SJS,2.0
2024020430,20242025,2,2024-12-07,2024-12-08T00:00:00Z,-05:00,OFF,Centre Bell,MTL,WSH,2.0,4.0,WSH,MTL,2.0
2024020431,20242025,2,2024-12-07,2024-12-08T00:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,NSH,3.0,1.0,OTT,NSH,2.0
2024020432,20242025,2,2024-12-07,2024-12-08T00:00:00Z,-05:00,OFF,Little Caesars Arena,DET,COL,1.0,2.0,COL,DET,1.0
2024020433,20242025,2,2024-12-07,2024-12-08T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,TOR,5.0,2.0,PIT,TOR,3.0
2024020434,20242025,2,2024-12-07,2024-12-08T01:00:00Z,-05:00,OFF,Crypto.com Arena,LAK,MIN,4.0,1.0,LAK,MIN,3.0
2024020435,20242025,2,2024-12-07,2024-12-08T03:00:00Z,-05:00,OFF,Rogers Place,EDM,STL,4.0,2.0,EDM,STL,2.0
2024020436,20242025,2,2024-12-08,2024-12-08T18:00:00Z,-05:00,OFF,Madison Square Garden,NYR,SEA,5.0,7.0,SEA,NYR,2.0
2024020437,20242025,2,2024-12-08,2024-12-08T21:00:00Z,-05:00,OFF,Rogers Arena,VAN,TBL,2.0,4.0,TBL,VAN,2.0
2024020438,20242025,2,2024-12-08,2024-12-08T22:00:00Z,-05:00,OFF,Canadian Tire Centre,OTT,NYI,2.0,4.0,NYI,OTT,2.0
2024020439,20242025,2,2024-12-08,2024-12-08T23:00:00Z,-05:00,OFF,Canada Life Centre,WPG,CBJ,1.0,4.0,CBJ,WPG,3.0
2024020440,20242025,2,2024-12-08,2024-12-09T00:00:00Z,-05:00,OFF,Prudential Center,NJD,COL,0.0,4.0,COL,NJD,4.0
2024020441,20242025,2,2024-12-08,2024-12-09T00:30:00Z,-05:00,OFF,Wells Fargo Center,PHI,UTA,2.0,4.0,UTA,PHI,2.0
2024020442,20242025,2,2024-12-08,2024-12-09T01:00:00Z,-05:00,OFF,American Airlines Center,DAL,CGY,6.0,2.0,DAL,CGY,4.0
2024020443,20242025,2,2024-12-09,2024-12-10T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,DET,5.0,6.0,DET,BUF,1.0
2024020444,20242025,2,2024-12-09,2024-12-10T00:00:00Z,-05:00,OFF,Madison Square Garden,NYR,CHI,1.0,2.0,CHI,NYR,1.0
2024020445,20242025,2,2024-12-09,2024-12-10T00:30:00Z,-05:00,OFF,Centre Bell,MTL,ANA,3.0,2.0,MTL,ANA,1.0
2024020446,20242025,2,2024-12-10,2024-12-11T00:00:00Z,-05:00,OFF,Prudential Center,NJD,TOR,1.0,2.0,TOR,NJD,1.0
2024020447,20242025,2,2024-12-10,2024-12-11T00:00:00Z,-05:00,OFF,PPG Paints Arena,PIT,COL,2.0,6.0,COL,PIT,4.0
2024020448,20242025,2,2024-12-10,2024-12-11T00:00:00Z,-05:00,OFF,Lenovo Center,CAR,SJS,3.0,2.0,CAR,SJS,1.0
2024020449,20242025,2,2024-12-10,2024-12-11T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,PHI,3.0,5.0,PHI,CBJ,2.0
2024020450,20242025,2,2024-12-10,2024-12-11T00:30:00Z,-05:00,OFF,UBS Arena,NYI,LAK,1.0,3.0,LAK,NYI,2.0
2024020451,20242025,2,2024-12-10,2024-12-11T01:00:00Z,-05:00,OFF,Bridgestone Arena,NSH,CGY,3.0,4.0,CGY,NSH,1.0
2024020452,20242025,2,2024-12-10,2024-12-11T01:00:00Z,-05:00,OFF,Canada Life Centre,WPG,BOS,8.0,1.0,WPG,BOS,7.0
2024020453,20242025,2,2024-12-10,2024-12-11T02:00:00Z,-05:00,OFF,Rogers Place,EDM,TBL,2.0,1.0,EDM,TBL,1.0
2024020454,20242025,2,2024-12-10,2024-12-11T02:30:00Z,-05:00,OFF,Delta Center,UTA,MIN,4.0,5.0,MIN,UTA,1.0
2024020455,20242025,2,2024-12-10,2024-12-11T03:00:00Z,-05:00,OFF,Rogers Arena,VAN,STL,3.0,4.0,STL,VAN,1.0
2024020456,20242025,2,2024-12-10,2024-12-11T03:00:00Z,-05:00,OFF,Climate Pledge Arena,SEA,FLA,1.0,2.0,FLA,SEA,1.0
2024020457,20242025,2,2024-12-11,2024-12-12T00:00:00Z,-05:00,OFF,KeyBank Center,BUF,NYR,2.0,3.0,NYR,BUF,1.0
2024020458,20242025,2,2024-12-11,2024-12-12T00:30:00Z,-05:00,OFF,Canadian Tire Centre,OTT,ANA,5.0,1.0,OTT,ANA,4.0
2024020459,20242025,2,2024-12-12,2024-12-13T00:00:00Z,-05:00,OFF,Scotiabank Arena,TOR,ANA,3.0,2.0,TOR,ANA,1.0
2024020460,20242025,2,2024-12-12,2024-12-13T00:00:00Z,-05:00,OFF,Centre Bell,MTL,PIT,2.0,9.0,PIT,MTL,7.0
2024020461,20242025,2,2024-12-12,2024-12-13T00:00:00Z,-05:00,OFF,Prudential Center,NJD,LAK,3.0,1.0,NJD,LAK,2.0
2024020462,20242025,2,2024-12-12,2024-12-13T00:00:00Z,-05:00,OFF,Wells Fargo Center,PHI,DET,4.0,1.0,PHI,DET,3.0
2024020463,20242025,2,2024-12-12,2024-12-13T00:00:00Z,-05:00,OFF,Nationwide Arena,CBJ,WSH,1.0,2.0,WSH,CBJ,1.0
2024020464,20242025,2,2024-12-12,2024-12-13T00:30:00Z,-05:00,OFF,UBS Arena,NYI,CHI,5.0,4.0,NYI,CHI,1.0
2024020465,20242025,2,2024-12-12,2024-12-13T01:00:00Z,-05:00,OFF,Enterprise Center,STL,SJS,3.0,4.0,SJS,STL,1.0
